Attrition,Age,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
40,43,50,990,60,27,60,80,60,87,80,20,40,50,4876,5855,5,0,12,60,3,1,8,0,60,6,4,0,2
40,35,50,1349,60,7,40,60,60,63,40,20,80,100,2690,7713,1,0,18,60,4,1,1,5,40,1,0,0,1
40,46,50,563,30,1,80,80,60,56,80,80,20,0,17567,3156,1,0,15,60,2,0,27,5,20,26,0,0,12
60,28,50,329,60,24,60,60,60,51,60,20,40,100,2408,7324,1,10,17,60,3,3,1,3,60,1,1,0,0
40,22,0,457,60,26,40,40,40,85,40,20,60,100,2814,10293,1,10,14,60,2,0,4,2,40,4,2,1,3
40,50,100,1234,60,20,100,40,60,41,60,80,60,100,11245,20689,2,10,15,60,3,1,32,3,60,30,8,12,13
40,32,50,634,60,5,80,40,40,35,80,20,80,100,3312,18783,3,0,17,60,4,2,6,3,60,3,2,0,2
40,44,50,1313,60,7,60,40,40,31,60,100,80,50,19049,3549,0,10,14,60,4,1,23,4,40,22,7,1,10
40,30,50,241,60,7,60,40,60,48,40,20,40,100,2141,5348,1,0,12,60,2,1,6,3,40,6,4,1,1
40,45,50,1015,60,5,100,60,40,50,20,40,20,0,5769,23447,1,10,14,60,1,0,10,3,60,10,7,1,4
40,45,0,336,30,26,60,20,60,52,40,40,20,100,4385,24162,1,0,15,60,1,1,10,2,60,10,7,4,5
40,31,100,715,30,2,80,80,60,54,60,40,20,0,5332,21602,7,0,13,60,4,0,10,3,60,5,2,0,3
40,36,50,559,60,12,80,60,40,76,60,40,60,100,4663,12421,9,10,12,60,2,2,7,2,60,3,2,1,1
40,34,100,426,60,10,80,60,60,42,80,40,80,50,4724,17000,1,0,13,60,1,1,9,3,60,9,7,7,2
40,49,50,722,60,25,80,60,40,84,60,20,20,100,3211,22102,1,0,14,60,4,1,10,3,40,9,6,1,4
40,39,50,1387,60,10,100,40,60,76,60,40,20,100,5377,3835,2,0,13,60,4,3,10,3,60,7,7,7,7
40,27,50,1302,60,19,60,80,60,67,40,20,20,50,4066,16290,1,0,11,60,1,2,7,3,60,7,7,0,7
40,35,50,819,60,18,100,40,60,48,80,40,20,100,5208,26312,1,0,11,60,4,0,16,2,60,16,15,1,10
40,28,50,580,60,27,60,40,40,39,20,40,20,50,4877,20460,0,0,21,80,2,1,6,5,40,5,3,0,0
40,21,50,546,60,5,20,60,60,97,60,20,80,0,3117,26009,1,0,18,60,3,0,3,2,60,2,2,2,2
60,18,100,544,30,3,40,40,40,70,60,20,80,0,1569,18420,1,10,12,60,3,0,0,2,80,0,0,0,0
40,47,50,1176,90,26,80,80,40,98,60,100,60,100,19658,5220,3,0,11,60,3,1,27,2,60,5,2,1,0
40,39,50,170,60,3,40,60,60,76,40,40,60,50,3069,10302,0,0,15,60,4,1,11,3,60,10,8,0,7
40,40,50,884,60,15,60,20,40,80,40,60,60,100,10435,25800,1,0,13,60,4,2,18,2,60,18,15,14,12
40,35,0,208,60,8,80,60,40,52,60,40,60,100,4148,12250,1,0,12,60,4,1,15,5,60,14,11,2,9
40,37,50,671,60,19,60,60,60,85,60,40,60,100,5768,26493,3,0,17,60,1,3,9,2,40,4,3,0,2
40,39,100,711,60,4,60,20,40,81,60,40,60,0,5042,3140,0,0,13,60,4,0,10,2,20,9,2,3,8
40,45,50,1329,60,2,40,80,40,59,40,40,80,50,5770,5388,1,0,19,60,1,2,10,3,60,10,7,3,9
40,38,50,397,60,2,40,80,40,54,40,60,60,100,7756,14199,3,10,19,60,4,1,10,6,80,5,4,0,2
60,35,50,737,30,10,60,80,60,55,40,60,20,100,10306,21530,9,0,17,60,3,0,15,3,60,13,12,6,0
40,37,50,1470,60,10,60,40,40,71,60,20,40,100,3936,9953,1,0,11,60,1,1,8,2,20,8,4,7,7
40,40,50,448,60,16,60,60,40,84,60,60,80,0,7945,19948,6,10,15,60,4,0,18,2,40,4,2,3,3
40,44,100,602,90,1,100,20,60,37,60,40,80,100,5743,10503,4,10,11,60,3,0,14,3,60,10,7,0,2
40,48,100,365,60,4,100,60,60,89,40,80,80,100,15202,5602,2,0,25,80,2,1,23,3,60,2,2,2,2
60,35,50,763,30,15,40,20,60,59,20,40,80,50,5440,22098,6,10,14,60,4,2,7,2,40,2,2,2,2
40,24,100,567,60,2,20,20,40,32,60,20,80,0,3760,17218,1,10,13,60,3,0,6,2,60,6,3,1,3
40,27,50,486,60,8,60,40,40,86,80,20,60,100,3517,22490,7,0,17,60,1,0,5,0,60,3,2,0,2
40,27,100,591,60,2,60,80,60,87,60,20,80,0,2580,6297,2,0,13,60,3,0,6,0,40,4,2,1,2
60,40,50,1329,60,7,60,20,60,73,60,20,20,0,2166,3339,3,10,14,60,2,0,10,3,20,4,2,0,3
40,29,50,469,30,10,60,60,60,42,40,40,60,0,5869,23413,9,0,11,60,3,0,8,2,60,5,2,1,4
40,36,50,711,60,5,80,40,40,42,60,60,20,100,8008,22792,4,0,12,60,3,2,9,6,60,3,2,0,2
40,25,100,772,60,2,20,80,60,77,80,40,60,50,5206,4973,1,0,17,60,3,2,7,6,60,7,7,0,7
40,39,50,492,60,12,60,80,60,66,60,40,40,100,5295,7693,4,0,21,80,3,0,7,3,60,5,4,1,0
40,49,50,301,60,22,80,20,40,72,60,80,40,100,16413,3498,3,0,16,60,2,2,27,2,60,4,2,1,2
40,50,50,813,60,17,100,80,40,50,40,60,20,50,13269,21981,5,0,15,60,3,3,19,3,60,14,11,1,11
40,20,50,1141,30,2,60,60,40,31,60,20,60,0,2783,13251,1,0,19,60,1,0,2,3,60,2,2,2,2
40,34,50,1130,60,3,60,80,40,66,60,40,40,50,5433,19332,1,0,12,60,3,1,11,2,60,11,8,7,9
40,36,50,311,60,7,60,20,60,77,60,20,40,0,2013,10950,2,0,11,60,3,0,15,4,60,4,3,1,3
40,49,50,465,60,6,20,60,40,41,40,80,60,100,13966,11652,2,10,19,60,2,1,30,3,60,15,11,2,12
40,36,0,894,60,1,80,80,40,33,40,40,60,100,4374,15411,0,0,15,60,3,0,4,6,60,3,2,1,2
40,36,50,1040,60,3,40,80,60,79,80,40,20,50,6842,26308,6,0,20,80,1,1,13,3,60,5,4,0,4
40,54,50,584,60,22,100,40,40,91,60,80,60,100,17426,18685,3,0,25,80,3,1,36,6,60,10,8,4,7
40,43,50,1291,60,15,40,60,60,65,40,80,60,100,17603,3525,1,0,24,80,1,1,14,3,60,14,10,6,11
60,35,100,880,30,12,80,80,60,36,60,40,80,0,4581,10414,3,10,24,80,1,0,13,2,80,11,9,6,7
40,38,100,1189,60,1,60,80,60,90,60,40,80,100,4735,9867,7,0,15,60,4,2,19,4,80,13,11,2,9
40,29,50,991,30,5,60,20,60,43,40,40,40,50,4187,3356,1,10,13,60,2,1,10,3,40,10,0,0,9
40,33,50,392,30,2,80,80,60,93,60,40,80,50,5505,3921,1,0,14,60,3,2,6,5,60,6,2,0,4
40,32,50,977,60,2,60,80,60,45,60,40,40,50,5470,25518,0,0,13,60,3,2,10,4,40,9,5,1,6
40,31,50,1112,30,5,80,20,40,67,60,40,80,100,5476,22589,1,0,11,60,1,2,10,2,60,10,0,0,2
40,49,50,464,60,16,60,80,40,74,60,20,20,50,2587,24941,4,10,16,60,2,1,17,2,40,2,2,2,2
40,38,100,148,60,2,60,80,40,42,40,20,40,0,2440,23826,1,0,22,80,2,0,4,3,60,4,3,3,3
40,47,50,1225,30,2,80,40,40,47,80,80,40,50,15972,21086,6,0,14,60,3,3,29,2,60,3,2,1,2
40,49,50,809,60,1,60,60,60,36,60,80,60,0,15379,22384,4,0,14,60,1,0,23,2,60,8,7,0,0
40,41,50,1206,30,23,40,80,60,80,60,60,60,0,7082,11591,3,10,16,60,4,0,21,2,60,2,0,0,2
40,20,50,727,30,9,20,80,60,54,60,20,20,0,2728,21082,1,0,11,60,1,0,2,3,60,2,2,0,2
40,33,0,530,30,16,60,60,40,36,60,40,80,50,5368,16130,1,10,25,80,3,1,7,2,60,6,5,1,2
40,36,50,1351,60,26,80,20,60,80,60,40,60,100,5347,7419,6,0,14,60,2,2,10,2,40,3,2,0,2
40,44,50,528,90,1,60,60,40,44,60,20,80,50,3195,4167,4,10,18,60,1,3,8,2,60,2,2,2,2
60,23,50,1320,60,8,20,80,60,93,40,20,60,0,3989,20586,1,10,11,60,1,0,5,2,60,5,4,1,2
40,38,50,1495,60,4,40,80,40,87,60,20,60,100,3306,26176,7,0,19,60,4,1,7,5,40,0,0,0,0
40,53,50,1395,60,24,80,40,60,48,80,60,80,100,7005,3458,3,0,15,60,3,0,11,2,60,4,3,1,2
60,48,100,708,30,7,40,80,40,95,60,20,60,100,2655,11740,2,10,11,60,3,2,19,3,60,9,7,7,7
60,32,50,1259,60,2,80,80,60,95,60,20,40,0,1393,24852,1,0,12,60,1,0,1,2,60,1,0,0,0
40,26,0,786,60,7,60,80,60,76,60,20,80,0,2570,11925,1,0,20,80,3,0,7,5,60,7,7,5,7
40,55,50,1441,60,22,60,20,60,94,40,20,40,50,3537,23737,5,0,12,60,4,1,8,1,60,4,2,1,2
40,34,50,1157,60,5,40,40,60,57,40,40,80,100,3986,11912,1,0,14,60,3,1,15,3,80,15,10,4,13
40,60,50,370,60,1,80,60,60,92,20,60,80,50,10883,20467,3,0,20,80,3,1,19,2,80,1,0,0,0
40,33,50,267,60,21,60,40,60,79,80,20,40,100,2028,13637,1,0,18,60,4,3,14,6,60,14,11,2,13
40,37,100,1278,30,1,80,60,60,31,20,40,80,50,9525,7677,1,0,14,60,3,2,6,2,40,6,3,1,3
40,34,50,678,60,19,60,40,40,35,40,20,80,100,2929,20338,1,0,12,60,2,0,10,3,60,10,9,8,7
60,23,50,427,30,7,60,60,60,99,60,20,80,50,2275,25103,1,10,21,80,2,1,3,2,60,3,2,0,2
40,44,50,921,60,2,60,60,40,96,80,60,80,100,7879,14810,1,10,19,60,2,1,9,2,60,8,7,6,7
40,35,100,146,60,2,80,20,60,79,40,20,80,0,4930,13970,0,10,14,60,3,0,6,2,80,5,4,1,4
40,43,50,1179,30,2,60,80,60,73,60,40,80,100,7847,6069,1,10,17,60,1,1,10,3,60,10,9,8,8
40,24,50,581,60,9,60,60,60,62,80,20,60,100,4401,17616,1,0,16,60,4,1,5,1,60,5,3,0,4
40,41,50,918,30,6,60,80,60,35,60,60,60,0,9241,15869,1,0,12,60,2,0,10,3,60,10,8,8,7
40,29,50,1082,60,9,80,80,40,43,60,20,60,100,2974,25412,9,0,17,60,3,1,9,2,60,5,3,1,2
40,36,50,530,30,2,80,60,40,51,60,40,80,0,4502,7439,3,0,15,60,3,0,17,2,40,13,7,6,7
40,45,0,1238,60,1,20,60,60,74,40,60,60,100,10748,3395,3,0,23,80,4,1,25,3,40,23,15,14,4
60,24,50,240,90,22,20,80,60,58,20,20,60,100,1555,11585,1,0,11,60,3,1,1,2,60,1,0,0,0
60,47,100,1093,30,9,60,60,60,82,20,80,60,100,12936,24164,7,0,11,60,3,0,25,3,20,23,5,14,10
40,26,50,390,60,17,80,80,60,62,20,20,60,100,2305,6217,1,0,15,60,3,3,3,3,80,3,2,0,2
40,45,50,1005,60,28,40,80,40,48,40,80,40,0,16704,17119,1,0,11,60,3,0,21,2,60,21,6,8,6
40,32,100,585,60,10,60,20,60,56,60,20,60,100,3433,17360,6,0,13,60,1,1,10,3,40,5,2,1,3
40,31,50,741,60,2,80,40,60,69,60,20,60,100,3477,18103,1,0,14,60,4,1,6,2,80,5,2,0,3
40,41,0,552,90,4,60,60,60,60,20,40,40,100,6430,20794,6,0,19,60,2,1,10,4,60,3,2,1,2
40,40,50,369,60,8,40,40,40,92,60,40,20,100,6516,5041,2,10,16,60,2,1,18,3,60,1,0,0,0
40,24,50,506,60,29,20,40,60,91,60,20,20,50,3907,3622,1,0,13,60,2,3,6,2,80,6,2,1,2
40,46,50,717,60,13,80,60,60,34,60,40,40,0,5562,9697,6,0,14,60,4,0,19,3,60,10,7,0,9
40,35,50,1370,60,27,80,80,60,49,60,40,60,100,6883,5151,2,0,16,60,2,1,17,3,60,7,7,0,7
40,30,50,793,60,16,20,40,60,33,60,20,80,100,2862,3811,1,0,12,60,2,1,10,2,40,10,0,0,8
40,47,0,543,30,2,80,60,60,87,60,40,40,100,4978,3536,7,0,11,60,4,1,4,3,20,1,0,0,0
40,46,50,1277,30,2,60,60,60,74,60,60,80,50,10368,5596,4,10,12,60,2,1,13,5,40,10,6,0,3
60,36,50,1456,30,13,100,40,60,96,40,40,20,50,6134,8658,5,10,13,60,2,3,16,3,60,2,2,2,2
60,32,50,964,30,1,40,20,60,34,20,40,40,0,6735,12147,6,0,15,60,2,0,10,2,60,0,0,0,0
40,23,50,160,60,4,20,60,40,51,60,20,40,0,3295,12862,1,0,13,60,3,0,3,3,20,3,2,1,2
40,31,100,163,60,24,20,80,40,30,60,40,80,0,5238,6670,2,0,20,80,4,0,9,3,40,5,4,1,4
40,39,0,792,60,1,60,80,60,77,60,40,80,100,6472,8989,1,10,15,60,4,1,9,2,60,9,8,5,8
40,32,50,371,30,19,60,80,60,80,20,60,60,100,9610,3840,3,0,13,60,3,1,10,2,20,4,3,0,2
40,40,50,611,30,7,80,40,60,88,60,100,40,0,19833,4349,1,0,14,60,2,0,21,3,40,21,8,12,8
40,45,50,176,90,4,60,60,40,56,20,60,60,100,9756,6595,4,0,21,80,3,2,9,2,80,5,0,0,3
40,30,100,1312,60,2,80,80,40,78,40,20,20,0,4968,26427,0,0,16,60,4,0,10,2,60,9,7,0,7
40,24,100,897,90,10,60,20,60,59,60,20,80,100,2145,2097,0,0,14,60,4,1,3,2,60,2,2,2,1
60,30,100,600,90,8,60,60,40,66,40,20,80,50,2180,9732,6,0,11,60,3,1,6,0,40,4,2,1,2
40,31,50,1003,30,5,60,20,60,51,60,40,60,100,8346,20943,1,0,19,60,3,1,6,3,60,5,2,0,2
40,27,50,1054,60,8,60,60,40,67,60,20,80,0,3445,6152,1,0,11,60,3,0,6,5,40,6,2,1,4
60,29,50,428,30,9,60,40,40,52,20,20,40,0,2760,14630,1,0,13,60,3,0,2,3,60,2,2,2,2
40,29,100,461,60,1,60,80,60,70,80,40,60,0,6294,23060,8,10,12,60,4,0,10,5,80,3,2,0,2
40,30,50,979,30,15,40,60,60,94,40,60,20,50,7140,3088,2,0,11,60,1,1,12,2,60,7,7,1,7
40,34,50,181,60,2,80,80,60,97,80,20,80,100,2932,5586,0,10,14,60,1,3,6,3,60,5,0,1,2
40,33,0,1283,30,2,60,80,40,62,60,40,40,0,5147,10697,8,0,15,60,4,0,13,2,40,11,7,1,7
40,49,50,1313,30,11,80,80,40,80,60,40,80,0,4507,8191,3,0,12,60,3,0,8,1,80,5,1,0,4
60,33,50,211,30,16,60,20,40,74,60,60,20,0,8564,10092,2,10,20,80,3,0,11,2,40,0,0,0,0
40,38,100,594,60,2,40,60,40,75,40,20,40,100,2468,15963,4,0,14,60,2,1,9,4,40,6,1,0,5
60,31,50,1079,30,16,80,20,60,70,60,60,60,100,8161,19002,2,0,13,60,1,3,10,2,60,1,0,0,0
40,29,50,590,60,4,60,80,40,91,40,20,20,50,2109,10007,1,0,13,60,3,1,1,2,60,1,0,0,0
40,30,50,305,60,16,60,60,60,58,80,40,60,100,5294,9128,3,0,16,60,3,1,10,3,60,7,0,1,7
40,32,0,953,60,5,80,40,60,65,60,20,40,0,2718,17674,2,0,14,60,2,0,12,3,60,7,7,0,7
40,38,50,833,60,18,60,40,60,60,20,40,80,100,5811,24539,3,10,16,60,3,1,15,2,60,1,0,1,0
60,43,100,807,60,17,60,60,60,38,40,20,60,100,2437,15587,9,10,16,60,4,1,6,4,60,1,0,0,0
40,42,50,855,60,12,60,40,60,57,60,20,40,50,2766,8952,8,0,22,80,2,3,7,6,40,5,3,0,4
40,55,50,478,60,2,60,60,60,60,40,100,20,100,19038,19805,8,0,12,60,2,3,34,2,60,1,0,0,0
40,33,0,775,60,4,60,80,60,90,60,40,40,50,3055,6194,5,0,15,60,4,2,11,2,40,9,8,1,7
40,41,50,548,60,9,80,60,60,94,60,20,20,50,2289,20520,1,0,20,80,2,2,5,2,60,5,3,0,4
40,34,0,1375,30,10,60,80,60,87,60,40,60,50,4001,12313,1,10,14,60,3,1,15,3,60,15,14,0,7
40,53,0,661,60,1,80,20,40,60,40,80,60,100,12965,22308,4,10,20,80,4,3,27,2,40,3,2,0,2
40,43,50,244,90,2,60,40,60,97,60,20,80,0,3539,5033,0,0,13,60,2,0,10,5,60,9,7,1,8
40,34,50,511,30,3,40,80,40,32,20,40,80,0,6029,25353,5,0,12,60,1,0,6,3,60,2,2,2,2
60,21,50,337,30,7,20,40,60,31,60,20,40,0,2679,4567,1,0,13,60,2,0,1,3,60,1,0,1,0
40,38,50,1153,60,6,40,80,40,40,40,20,60,100,3702,16376,1,0,11,60,2,1,5,3,60,5,4,0,4
60,22,50,1294,60,8,20,60,40,79,60,20,20,100,2398,15999,1,10,17,60,3,0,1,6,60,1,0,0,0
40,31,50,196,30,29,80,20,40,91,40,40,80,100,5468,13402,1,0,14,60,1,2,13,3,60,12,7,5,7
40,51,50,942,60,3,60,20,40,53,60,60,60,100,13116,22984,2,0,11,60,4,0,15,2,60,2,2,2,2
40,37,50,589,30,9,40,40,60,46,40,40,40,100,4189,8800,1,0,14,60,1,2,5,2,60,5,2,0,3
40,46,50,734,60,2,80,60,60,46,60,100,80,50,19328,14218,7,10,17,60,3,1,24,3,60,2,1,2,2
40,36,50,1383,60,10,60,80,60,90,60,60,20,100,8321,25949,7,10,13,60,4,1,15,1,60,12,8,5,7
60,44,100,429,60,1,40,60,60,99,60,20,40,50,2342,11092,1,10,12,60,3,3,6,2,40,5,3,2,3
40,37,50,1239,90,8,40,60,60,89,60,40,40,50,4071,12832,2,0,13,60,3,0,19,4,40,10,0,4,7
60,35,50,303,30,27,60,60,60,84,60,40,80,0,5813,13492,1,10,18,60,4,0,10,2,60,10,7,7,7
40,33,50,867,60,8,80,80,60,90,80,20,20,100,3143,6076,6,0,19,60,2,1,14,1,60,10,8,7,6
40,28,50,1181,60,1,60,60,60,82,60,20,80,100,2044,5531,1,0,11,60,3,1,5,6,80,5,3,0,3
40,39,50,1253,60,10,20,60,60,65,60,60,60,0,13464,7914,7,0,21,80,3,0,9,3,60,4,3,2,2
40,46,0,849,30,26,40,40,60,98,40,40,40,0,7991,25166,8,0,15,60,3,0,6,3,60,2,2,2,2
40,40,50,616,60,2,40,60,40,99,60,20,20,100,3377,25605,4,0,17,60,4,1,7,5,40,4,3,0,2
40,42,50,1128,60,13,60,40,60,95,80,40,20,100,5538,5696,5,0,18,60,3,2,10,2,40,0,0,0,0
40,35,0,1180,60,2,40,40,60,90,60,40,80,50,5762,24442,2,0,14,60,3,1,15,6,60,7,7,1,7
40,38,0,1336,90,2,60,20,60,100,60,20,40,50,2592,7129,5,0,13,60,4,3,13,3,60,11,10,3,8
60,34,100,234,60,9,80,80,60,93,60,40,20,100,5346,6208,4,0,17,60,3,1,11,3,40,7,1,0,7
60,37,50,370,60,10,80,80,60,58,60,40,20,0,4213,4992,1,0,15,60,2,0,10,4,20,10,3,0,8
40,39,100,766,30,20,60,60,60,83,60,40,80,50,4127,19188,2,0,18,60,4,1,7,6,60,2,1,2,2
40,43,0,343,60,9,60,20,60,52,60,20,60,0,2438,24978,4,0,13,60,3,0,7,2,40,3,2,1,2
40,41,50,447,60,5,60,40,60,85,80,40,40,0,6870,15530,3,0,12,60,1,0,11,3,20,3,2,1,2
40,41,50,796,30,4,20,60,40,81,60,60,60,50,10447,26458,0,10,13,60,4,1,23,3,80,22,14,13,5
40,30,50,1092,60,10,60,20,40,64,60,60,60,0,9667,2739,9,0,14,60,2,0,9,3,60,7,7,0,2
60,26,50,920,90,20,40,80,40,69,60,20,40,100,2148,6889,0,10,11,60,3,0,6,3,60,5,1,1,4
60,46,50,261,60,21,40,80,40,66,60,40,40,100,8926,10842,4,0,22,80,4,1,13,2,80,9,7,3,7
40,40,50,1194,60,1,60,60,40,52,60,40,80,50,6513,9060,4,0,17,60,4,1,12,3,60,5,3,0,3
40,34,50,810,30,8,40,40,60,92,80,40,60,100,6799,22128,1,0,21,80,3,2,10,5,60,10,8,4,8
40,58,0,350,30,2,60,40,60,52,60,80,40,50,16291,22577,4,0,22,80,4,1,37,0,40,16,9,14,14
40,35,50,185,60,23,80,40,60,91,20,20,60,100,2705,9696,0,0,16,60,2,1,6,2,80,5,4,0,3
40,47,50,1001,60,4,60,60,40,92,40,60,40,50,10333,19271,8,10,12,60,3,1,28,4,60,22,11,14,10
40,40,50,750,60,12,60,40,40,47,60,40,20,50,4448,10748,2,0,12,60,2,1,15,3,60,7,4,7,7
40,54,50,431,60,7,80,80,40,68,60,40,80,100,6854,15696,4,0,15,60,2,1,14,2,40,7,1,1,7
40,31,100,1125,30,7,80,20,40,68,60,60,20,100,9637,8277,2,0,14,60,4,2,9,3,60,3,2,2,2
40,28,50,1217,60,1,60,60,40,67,60,20,20,100,3591,12719,1,0,25,80,3,1,3,3,60,3,2,1,2
40,38,50,723,30,2,80,40,40,77,20,40,80,100,5405,4244,2,10,20,80,1,2,20,4,40,4,2,0,3
40,26,50,572,30,10,60,60,60,46,60,40,80,0,4684,9125,1,0,13,60,1,0,5,4,60,5,3,1,2
40,58,100,1216,60,15,80,20,60,87,60,80,60,100,15787,21624,2,10,14,60,2,0,23,3,60,2,2,2,2
40,18,0,1431,60,14,60,40,40,33,60,20,60,0,1514,8018,1,0,16,60,3,0,0,4,20,0,0,0,0
60,31,50,359,90,18,100,80,60,89,80,20,20,100,2956,21495,0,0,17,60,3,0,2,4,60,1,0,0,0
60,29,50,350,90,13,60,20,60,56,40,20,20,50,2335,3157,4,10,15,60,4,3,4,3,60,2,2,2,0
40,45,0,589,30,2,80,60,40,67,60,40,60,100,5154,19665,4,0,22,80,2,2,10,3,80,8,7,5,7
40,36,50,430,60,2,80,80,40,73,60,40,40,100,6962,19573,4,10,22,80,4,1,15,2,60,1,0,0,0
40,43,100,1422,30,2,80,20,60,92,60,40,80,100,5675,19246,1,0,20,80,3,1,7,5,60,7,7,7,7
40,27,100,1297,60,5,40,80,40,53,60,20,80,0,2379,19826,0,10,14,60,3,0,6,3,40,5,4,0,2
40,29,100,574,60,20,20,80,60,40,60,20,80,100,3812,7003,1,0,13,60,2,0,11,3,80,11,8,3,10
40,32,100,1318,30,10,80,80,60,79,60,40,80,0,4648,26075,8,0,13,60,3,0,4,2,80,0,0,0,0
40,42,0,355,60,10,80,60,60,38,60,20,60,100,2936,6161,3,0,22,80,2,2,10,1,40,6,3,3,3
40,47,50,207,60,9,80,40,40,64,60,20,60,0,2105,5411,4,0,12,60,3,0,7,2,60,2,2,2,0
40,46,50,706,60,2,40,80,60,82,60,60,80,50,8578,19989,3,0,14,60,3,1,12,4,40,9,8,4,7
40,28,0,280,90,1,40,60,60,43,60,20,80,50,2706,10494,1,0,15,60,2,1,3,2,60,3,2,2,2
40,29,50,726,60,29,20,80,60,93,20,40,60,50,6384,21143,8,0,17,60,4,2,11,3,60,7,0,1,6
40,42,50,1142,60,8,60,80,60,81,60,20,60,0,3968,13624,4,0,13,60,4,0,8,3,60,0,0,0,0
60,32,50,414,30,2,80,60,60,82,40,40,40,0,9907,26186,7,10,12,60,3,0,7,3,40,2,2,2,2
40,46,50,1319,30,3,60,20,40,45,80,80,20,50,13225,7739,2,0,12,60,4,1,25,5,60,19,17,2,8
40,27,50,728,30,23,20,40,40,36,40,40,60,100,3540,7018,1,0,21,80,4,1,9,5,60,9,8,5,8
40,29,50,352,90,6,20,80,60,87,40,20,40,100,2804,15434,1,0,11,60,4,0,1,3,60,1,0,0,0
40,43,50,823,60,6,60,20,40,81,40,100,60,100,19392,22539,7,0,13,60,4,0,21,2,60,16,12,6,14
40,48,50,1224,60,10,60,80,60,91,40,100,40,100,19665,13583,4,0,12,60,4,0,29,3,60,22,10,12,9
60,29,100,459,60,24,40,80,60,73,40,20,80,0,2439,14753,1,10,24,80,2,0,1,3,40,1,0,1,0
60,46,50,1254,30,10,60,60,40,64,60,60,40,100,7314,14011,5,0,21,80,3,3,14,2,60,8,7,0,7
40,27,100,1131,60,15,60,80,40,77,40,20,20,100,4774,23844,0,0,19,60,4,1,8,2,40,7,6,7,3
40,39,50,835,60,19,80,80,60,41,60,40,80,50,3902,5141,8,0,14,60,2,3,7,2,60,2,2,2,2
40,55,50,836,60,2,80,40,60,98,40,20,80,100,2662,7975,8,0,20,80,2,1,19,2,80,5,2,0,4
40,28,50,1172,30,3,60,40,40,78,60,20,40,100,2856,3692,1,0,19,60,4,1,1,3,60,1,0,0,0
60,30,50,945,30,9,60,40,60,89,60,20,80,0,1081,16019,1,0,13,60,3,0,1,3,40,1,0,0,0
60,22,50,391,60,7,20,80,60,75,60,20,40,0,2472,26092,1,10,23,80,1,0,1,2,60,1,0,0,0
40,36,50,1266,30,10,80,40,40,63,40,40,60,100,5673,6060,1,10,13,60,1,1,10,4,60,10,9,1,7
40,31,50,311,60,20,60,40,60,89,60,40,60,50,4197,18624,1,0,11,60,1,1,10,2,60,10,8,0,2
40,34,50,1480,30,4,60,60,60,64,60,60,80,100,9713,24444,2,10,13,60,4,3,9,3,60,5,3,1,0
40,29,50,592,60,7,60,80,60,59,60,20,20,0,2062,19384,3,0,14,60,2,0,11,2,60,3,2,1,2
40,37,50,783,60,7,80,80,60,78,60,40,20,100,4284,13588,5,10,22,80,3,1,16,2,60,5,3,0,4
40,35,50,219,60,16,40,80,40,44,40,40,40,100,4788,25388,0,10,11,60,4,0,4,2,60,3,2,0,2
40,45,50,556,60,25,40,40,40,93,40,40,80,100,5906,23888,0,0,13,60,4,2,10,2,40,9,8,3,8
40,36,100,1213,90,2,20,40,60,94,40,40,80,0,3886,4223,1,0,21,80,4,0,10,2,40,10,1,0,8
40,40,50,1137,60,1,80,20,60,98,60,80,20,50,16823,18991,2,0,11,60,1,1,22,3,60,19,7,11,16
40,26,50,482,60,1,40,40,40,90,40,20,60,100,2933,14908,1,10,13,60,3,1,1,3,40,1,0,1,0
40,27,50,511,30,2,40,20,40,89,80,40,60,0,6500,26997,0,0,14,60,2,0,9,5,40,8,7,0,7
40,48,100,117,60,22,60,80,40,58,60,80,80,50,17174,2437,3,0,11,60,2,1,24,3,60,22,17,4,7
40,44,50,170,60,1,80,40,60,78,80,40,20,100,5033,9364,2,0,15,60,4,1,10,5,60,2,0,2,2
60,34,0,967,60,16,80,80,60,85,20,20,20,100,2307,14460,1,10,23,80,2,1,5,2,60,5,2,3,0
60,56,50,1162,60,24,40,20,60,97,60,20,80,0,2587,10261,1,0,16,60,4,0,5,3,60,4,2,1,0
40,36,50,335,30,17,40,60,60,33,40,40,40,100,5507,16822,2,0,16,60,3,2,12,1,20,4,2,1,3
40,41,50,337,30,8,60,60,40,54,60,40,40,100,4393,26841,5,0,21,80,3,1,14,3,60,5,4,1,4
40,42,50,1396,60,6,60,60,60,83,60,60,20,100,13348,14842,9,0,13,60,2,1,18,3,80,13,7,5,7
40,31,50,1079,30,10,40,60,40,86,60,40,80,50,6583,20115,2,10,11,60,4,1,8,2,60,5,2,1,4
40,34,50,735,30,3,20,80,40,75,40,40,80,100,8103,16495,3,10,12,60,3,0,9,3,40,4,2,0,1
40,31,50,471,60,4,60,20,40,62,80,20,60,50,3978,16031,8,0,12,60,2,1,4,0,40,2,2,2,2
